FL_DATE,OP_UNIQUE_CARRIER,ORIGIN,DEST,CRS_DEP_TIME,DEP_DELAY,ARR_DELAY,AIR_TIME,DISTANCE,CANCELLED
2025-06-28,DL,LAX,JFK,800,11.0,2.0,354.0,2475.0,0
2025-05-22,F9,EWR,SFO,1600,28.0,26.0,353.0,2565.0,0
2025-01-18,AA,SFO,ORD,1100,23.0,31.0,272.0,1846.0,0
2025-06-17,AS,DEN,LAX,700,9.0,10.0,143.0,862.0,0
2025-05-05,AS,ATL,MCO,1800,23.0,9.0,84.0,404.0,0
2025-03-19,DL,JFK,MIA,900,5.0,-9.0,175.0,1089.0,0
2025-10-30,AS,LAX,LAS,1300,6.0,15.0,69.0,236.0,0
2025-01-10,AS,LAX,LAS,700,5.0,-3.0,69.0,236.0,0
2025-05-16,DL,DEN,LAX,900,7.0,10.0,148.0,862.0,0
2025-01-12,AS,SFO,SEA,900,13.0,14.0,119.0,679.0,0
2025-08-05,DL,LAX,ORD,1400,15.0,18.0,255.0,1744.0,0
2025-07-29,WN,LAX,SFO,900,8.0,-5.0,73.0,337.0,0
2025-12-17,UA,BOS,DCA,1200,11.0,8.0,89.0,399.0,0
2025-02-06,AA,JFK,MIA,1000,15.0,14.0,175.0,1089.0,0
2025-09-14,F9,SFO,ORD,1800,39.0,46.0,278.0,1846.0,0
2025-10-25,F9,SFO,ORD,2000,38.0,33.0,277.0,1846.0,0
2025-09-06,F9,ATL,MCO,2200,34.0,41.0,82.0,404.0,0
2025-12-13,F9,JFK,ORD,1400,23.0,25.0,130.0,740.0,0
2025-12-21,WN,ORD,DFW,1500,50.0,37.0,143.0,802.0,0
2025-01-28,F9,SFO,SEA,600,16.0,11.0,118.0,679.0,0
2025-02-04,F9,SFO,SEA,500,19.0,27.0,122.0,679.0,0
2025-03-11,UA,BOS,DCA,1200,9.0,2.0,92.0,399.0,0
2025-12-08,DL,JFK,MIA,1900,18.0,27.0,173.0,1089.0,0
2025-03-14,AA,IAH,MIA,800,8.0,-12.0,155.0,964.0,0
2025-02-25,AS,BOS,DCA,1000,7.0,-6.0,87.0,399.0,0
2025-07-09,DL,DEN,PHX,1500,21.0,22.0,113.0,602.0,0
2025-01-13,AS,ORD,DFW,1600,29.0,36.0,134.0,802.0,0
2025-09-24,AA,BOS,DCA,1000,5.0,-6.0,87.0,399.0,0
2025-06-19,WN,LAX,JFK,900,11.0,8.0,351.0,2475.0,0
2025-12-30,AA,JFK,ORD,500,12.0,-3.0,134.0,740.0,0
2025-11-19,B6,DEN,PHX,500,2.0,-2.0,111.0,602.0,0
2025-07-05,AA,LAX,JFK,1100,16.0,7.0,355.0,2475.0,0
2025-04-25,WN,LAX,LAS,800,2.0,4.0,62.0,236.0,0
2025-01-13,AS,LAX,JFK,1400,6.0,17.0,354.0,2475.0,0
2025-02-03,B6,JFK,ORD,700,9.0,12.0,124.0,740.0,0
2025-01-29,WN,ORD,DFW,900,22.0,22.0,138.0,802.0,0
2025-01-07,DL,JFK,ORD,1200,12.0,-3.0,130.0,740.0,0
2025-06-27,WN,LAX,SFO,1900,36.0,19.0,83.0,337.0,0
2025-05-23,DL,JFK,ORD,2100,37.0,34.0,132.0,740.0,0
2025-02-10,AS,BOS,DCA,1900,31.0,17.0,91.0,399.0,0
2025-12-26,AA,LAX,SFO,600,20.0,10.0,80.0,337.0,0
2025-12-01,AS,DEN,LAX,1000,6.0,11.0,144.0,862.0,0
2025-09-05,DL,LAX,ORD,900,7.0,1.0,264.0,1744.0,0
2025-11-24,WN,LAX,JFK,500,10.0,11.0,351.0,2475.0,0
2025-07-05,UA,LAX,SFO,1100,19.0,5.0,77.0,337.0,0
2025-05-29,WN,LAX,SFO,1000,10.0,6.0,73.0,337.0,0
2025-03-16,DL,JFK,MIA,900,7.0,-9.0,178.0,1089.0,0
2025-08-23,WN,JFK,ORD,1700,21.0,10.0,134.0,740.0,0
2025-12-13,WN,ATL,LGA,1100,15.0,1.0,137.0,762.0,0
2025-12-13,DL,LAX,JFK,1800,16.0,4.0,351.0,2475.0,0
2025-01-16,B6,ATL,LGA,500,1.0,10.0,141.0,762.0,0
2025-01-02,B6,DEN,LAX,1400,19.0,5.0,146.0,862.0,0
2025-01-13,WN,LAX,JFK,1400,16.0,14.0,357.0,2475.0,0
2025-03-01,WN,DEN,PHX,2000,19.0,23.0,108.0,602.0,0
2025-04-19,AA,LAX,SEA,1800,26.0,26.0,156.0,954.0,0
2025-07-19,UA,JFK,MIA,2100,32.0,30.0,173.0,1089.0,0
2025-06-15,DL,ATL,LGA,1600,19.0,9.0,133.0,762.0,0
2025-09-10,WN,BOS,DCA,1900,34.0,24.0,89.0,399.0,0
2025-11-21,WN,ORD,DFW,1700,22.0,5.0,142.0,802.0,0
2025-01-23,DL,JFK,MIA,500,9.0,-4.0,174.0,1089.0,0
2025-09-17,AA,BOS,DCA,600,31.0,25.0,88.0,399.0,0
2025-08-12,WN,LAX,LAS,1400,15.0,22.0,59.0,236.0,0
2025-05-25,UA,LAX,LAS,2000,23.0,35.0,67.0,236.0,0
2025-09-12,AS,JFK,ORD,600,-0.0,-1.0,129.0,740.0,0
2025-08-26,WN,LAX,SEA,1600,13.0,14.0,159.0,954.0,0
2025-04-13,F9,LAX,SFO,1200,27.0,32.0,78.0,337.0,0
2025-09-22,UA,SFO,ORD,1200,23.0,14.0,275.0,1846.0,0
2025-05-27,DL,LAX,SEA,2000,16.0,17.0,159.0,954.0,0
2025-03-10,AA,ATL,LGA,700,8.0,3.0,139.0,762.0,0
2025-12-26,B6,ORD,DFW,1900,48.0,42.0,135.0,802.0,0
2025-05-04,F9,JFK,ORD,900,22.0,6.0,143.0,740.0,0
2025-07-18,AS,JFK,ORD,700,11.0,12.0,135.0,740.0,0
2025-03-30,AS,LAX,JFK,1300,11.0,10.0,350.0,2475.0,0
2025-07-17,B6,JFK,MIA,1100,34.0,34.0,169.0,1089.0,0
2025-10-30,F9,LAX,JFK,900,27.0,6.0,350.0,2475.0,0
2025-04-23,F9,SFO,ORD,2100,49.0,42.0,277.0,1846.0,0
2025-11-20,AS,DEN,PHX,700,-3.0,2.0,111.0,602.0,0
2025-06-20,AA,IAH,MIA,700,9.0,17.0,157.0,964.0,0
2025-11-23,DL,SFO,SEA,1900,29.0,21.0,118.0,679.0,0
2025-02-01,UA,LAX,ORD,700,8.0,13.0,260.0,1744.0,0
2025-08-05,AS,DEN,PHX,1200,15.0,2.0,110.0,602.0,0
2025-10-04,DL,EWR,SFO,1300,8.0,8.0,364.0,2565.0,0
2025-05-10,F9,SFO,SEA,700,1.0,5.0,124.0,679.0,0
2025-08-14,WN,BOS,DCA,1600,25.0,27.0,81.0,399.0,0
2025-07-05,F9,SFO,SEA,2000,33.0,29.0,122.0,679.0,0
2025-06-05,F9,ATL,LGA,1000,31.0,25.0,139.0,762.0,0
2025-11-17,WN,LAX,LAS,1300,16.0,20.0,63.0,236.0,0
2025-02-25,AA,LAX,ORD,1700,25.0,12.0,262.0,1744.0,0
2025-09-06,DL,IAH,MIA,700,-2.0,5.0,159.0,964.0,0
2025-01-10,F9,JFK,MIA,1000,13.0,15.0,174.0,1089.0,0
2025-11-01,AS,LAX,SFO,1000,8.0,-2.0,80.0,337.0,0
2025-06-11,AA,DEN,LAX,700,9.0,8.0,147.0,862.0,0
2025-02-02,UA,LAX,SEA,1500,14.0,10.0,156.0,954.0,0
2025-04-02,B6,LAX,JFK,1600,26.0,23.0,350.0,2475.0,0
2025-07-13,DL,BOS,DCA,1200,8.0,12.0,86.0,399.0,0
2025-08-09,AS,SFO,ORD,1100,10.0,15.0,269.0,1846.0,0
2025-10-25,UA,LAX,SEA,900,10.0,9.0,154.0,954.0,0
2025-11-11,AS,IAH,MIA,1000,4.0,-15.0,151.0,964.0,0
2025-07-13,DL,SFO,SEA,1500,17.0,9.0,117.0,679.0,0
2025-03-07,B6,ATL,LGA,1500,33.0,30.0,130.0,762.0,0
2025-04-22,WN,LAX,ORD,1600,19.0,19.0,256.0,1744.0,0
2025-09-11,WN,ATL,MCO,1500,10.0,4.0,87.0,404.0,0
2025-05-09,F9,DEN,PHX,1400,79.0,70.0,108.0,602.0,0
2025-06-25,UA,DEN,LAX,2200,32.0,23.0,144.0,862.0,0
2025-01-25,AS,JFK,MIA,1100,5.0,8.0,176.0,1089.0,0
2025-08-30,WN,ATL,LGA,800,10.0,12.0,144.0,762.0,0
2025-11-18,AS,BOS,DCA,700,-0.0,-0.0,83.0,399.0,0
2025-12-08,AS,BOS,DCA,1100,4.0,14.0,82.0,399.0,0
2025-09-12,B6,DEN,LAX,1100,20.0,19.0,139.0,862.0,0
2025-02-02,AA,JFK,MIA,700,6.0,-15.0,175.0,1089.0,0
2025-11-26,UA,ORD,DFW,1700,21.0,-1.0,138.0,802.0,0
2025-06-16,AS,IAH,MIA,700,3.0,-4.0,161.0,964.0,0
2025-03-01,AS,LAX,ORD,600,2.0,-7.0,262.0,1744.0,0
2025-01-19,F9,DEN,PHX,1100,57.0,56.0,110.0,602.0,0
2025-03-27,AS,SEA,ANC,1700,13.0,17.0,217.0,1448.0,0
2025-01-25,UA,JFK,ORD,700,22.0,23.0,128.0,740.0,0
2025-07-18,AA,BOS,DCA,800,9.0,0.0,91.0,399.0,0
2025-08-30,AS,JFK,MIA,1600,18.0,21.0,185.0,1089.0,0
2025-02-03,AA,BOS,DCA,1100,14.0,23.0,87.0,399.0,0
2025-09-15,F9,ATL,LGA,2000,40.0,34.0,137.0,762.0,0
2025-08-16,AS,LAX,SFO,2000,24.0,29.0,76.0,337.0,0
2025-10-17,AA,SEA,ANC,600,4.0,6.0,217.0,1448.0,0
2025-04-29,B6,DEN,PHX,700,37.0,37.0,111.0,602.0,0
2025-01-27,AS,LAX,ORD,800,9.0,18.0,266.0,1744.0,0
2025-03-03,AA,DEN,PHX,1100,23.0,32.0,111.0,602.0,0
2025-04-03,AA,ORD,DFW,800,7.0,-2.0,142.0,802.0,0
2025-05-05,AS,EWR,SFO,900,7.0,-4.0,361.0,2565.0,0
2025-06-23,UA,SFO,SEA,1600,28.0,19.0,120.0,679.0,0
2025-12-11,AS,LAX,ORD,800,5.0,-2.0,253.0,1744.0,0
2025-08-26,AA,LAX,JFK,1500,17.0,15.0,353.0,2475.0,0
2025-08-11,F9,SEA,ANC,1900,33.0,36.0,219.0,1448.0,0
2025-11-06,AS,IAH,MIA,500,-4.0,-1.0,157.0,964.0,0
2025-08-15,B6,DEN,PHX,1800,32.0,57.0,108.0,602.0,0
2025-02-20,WN,SFO,ORD,700,7.0,8.0,278.0,1846.0,0
2025-10-05,UA,BOS,DCA,1900,24.0,18.0,77.0,399.0,0
2025-08-08,AS,LAX,ORD,1200,9.0,4.0,260.0,1744.0,0
2025-10-31,AS,DEN,PHX,1700,26.0,0.0,107.0,602.0,0
2025-09-10,UA,ATL,MCO,900,6.0,2.0,79.0,404.0,0
2025-08-01,F9,BOS,DCA,1200,32.0,33.0,91.0,399.0,0
2025-01-29,DL,IAH,MIA,1700,34.0,43.0,159.0,964.0,0
2025-06-15,AA,SFO,ORD,1000,16.0,18.0,262.0,1846.0,0
2025-03-25,DL,LAX,JFK,900,15.0,10.0,350.0,2475.0,0
2025-02-05,B6,LAX,SEA,700,7.0,-1.0,155.0,954.0,0
2025-09-07,WN,DEN,LAX,900,4.0,-8.0,150.0,862.0,0
2025-10-10,WN,SFO,ORD,1700,53.0,40.0,277.0,1846.0,0
2025-01-31,F9,LAX,SEA,2200,40.0,42.0,158.0,954.0,0
2025-03-30,WN,SEA,ANC,500,8.0,4.0,217.0,1448.0,0
2025-10-29,WN,ATL,LGA,700,6.0,33.0,135.0,762.0,0
2025-02-28,WN,LAX,SEA,1500,19.0,19.0,154.0,954.0,0
2025-09-16,F9,DEN,PHX,1300,19.0,23.0,113.0,602.0,0
2025-12-08,AA,ATL,LGA,2000,42.0,35.0,127.0,762.0,0
2025-12-02,UA,IAH,MIA,800,13.0,3.0,158.0,964.0,0
2025-08-31,AA,IAH,MIA,600,19.0,22.0,157.0,964.0,0
2025-12-26,WN,IAH,MIA,500,-0.0,16.0,157.0,964.0,0
2025-08-05,B6,EWR,SFO,1100,20.0,12.0,360.0,2565.0,0
2025-11-22,F9,SEA,ANC,900,18.0,20.0,221.0,1448.0,0
2025-09-10,WN,DEN,PHX,900,4.0,-8.0,113.0,602.0,0
2025-05-12,WN,ORD,DFW,1500,15.0,12.0,141.0,802.0,0
2025-05-10,F9,SEA,ANC,1400,16.0,37.0,218.0,1448.0,0
2025-09-23,AS,IAH,MIA,1000,25.0,26.0,153.0,964.0,0
2025-11-19,DL,LAX,SEA,1100,24.0,30.0,153.0,954.0,0
2025-05-09,AS,LAX,SEA,900,4.0,-0.0,150.0,954.0,0
2025-07-01,B6,JFK,ORD,1200,51.0,54.0,131.0,740.0,0
2025-03-25,B6,SFO,SEA,500,22.0,23.0,121.0,679.0,0
2025-07-18,UA,ORD,DFW,1200,15.0,21.0,137.0,802.0,0
2025-03-09,WN,SFO,SEA,800,8.0,9.0,125.0,679.0,0
2025-05-04,B6,SEA,ANC,1000,21.0,24.0,217.0,1448.0,0
2025-02-02,F9,EWR,SFO,1600,28.0,31.0,366.0,2565.0,0
2025-12-24,F9,SFO,SEA,1400,25.0,25.0,124.0,679.0,0
2025-06-20,B6,DEN,LAX,1600,28.0,17.0,151.0,862.0,0
2025-06-29,B6,LAX,JFK,2000,28.0,21.0,350.0,2475.0,0
2025-05-09,AA,SEA,ANC,2000,24.0,10.0,216.0,1448.0,0
2025-01-13,AS,DEN,PHX,1100,14.0,6.0,109.0,602.0,0
2025-07-06,DL,DEN,PHX,2000,37.0,31.0,110.0,602.0,0
2025-11-24,DL,JFK,ORD,1600,14.0,8.0,130.0,740.0,0
2025-06-02,UA,LAX,JFK,1200,24.0,25.0,354.0,2475.0,0
2025-06-01,F9,BOS,DCA,900,24.0,26.0,74.0,399.0,0
2025-07-10,UA,LAX,JFK,500,12.0,-2.0,350.0,2475.0,0
2025-08-03,AA,JFK,ORD,1400,37.0,44.0,130.0,740.0,0
2025-08-14,B6,LAX,LAS,1800,43.0,49.0,68.0,236.0,0
2025-04-07,DL,BOS,DCA,1100,25.0,33.0,84.0,399.0,0
2025-03-12,UA,ATL,MCO,1700,21.0,35.0,82.0,404.0,0
2025-01-12,DL,ORD,DFW,1300,15.0,9.0,147.0,802.0,0
2025-01-14,AS,SFO,SEA,2000,20.0,25.0,118.0,679.0,0
2025-02-04,B6,SEA,ANC,500,9.0,20.0,219.0,1448.0,0
2025-11-18,F9,LAX,LAS,1600,26.0,23.0,60.0,236.0,0
2025-04-15,B6,DEN,PHX,800,8.0,17.0,113.0,602.0,0
2025-10-18,B6,IAH,MIA,1800,51.0,63.0,162.0,964.0,0
2025-11-01,B6,LAX,ORD,900,5.0,-4.0,258.0,1744.0,0
2025-11-28,F9,DEN,PHX,900,8.0,11.0,113.0,602.0,0
2025-12-28,WN,SFO,SEA,1000,24.0,24.0,125.0,679.0,0
2025-06-16,DL,EWR,SFO,1100,20.0,27.0,369.0,2565.0,0
2025-02-10,AS,EWR,SFO,700,1.0,10.0,363.0,2565.0,0
2025-11-02,AA,SFO,SEA,1800,48.0,47.0,124.0,679.0,0
2025-08-24,F9,LAX,ORD,500,6.0,9.0,259.0,1744.0,0
2025-06-24,WN,LAX,JFK,600,5.0,1.0,352.0,2475.0,0
2025-12-08,AS,DEN,PHX,800,13.0,-2.0,108.0,602.0,0
2025-06-26,WN,EWR,SFO,1700,25.0,19.0,369.0,2565.0,0
2025-04-24,AA,LAX,SEA,800,18.0,14.0,156.0,954.0,0
2025-05-03,F9,SEA,ANC,800,26.0,30.0,215.0,1448.0,0
2025-12-05,F9,DEN,LAX,600,6.0,15.0,146.0,862.0,0
2025-06-06,F9,JFK,ORD,500,17.0,11.0,137.0,740.0,0
2025-06-20,F9,LAX,ORD,1200,26.0,25.0,259.0,1744.0,0
2025-09-30,DL,ATL,LGA,1300,9.0,10.0,137.0,762.0,0
2025-05-07,AS,ATL,MCO,700,-1.0,28.0,87.0,404.0,0
2025-02-13,AA,SEA,ANC,700,17.0,12.0,218.0,1448.0,0
2025-10-25,WN,ATL,MCO,1800,20.0,14.0,86.0,404.0,0
2025-09-07,WN,LAX,SFO,500,-4.0,-13.0,74.0,337.0,0
2025-02-07,F9,LAX,LAS,700,14.0,-2.0,71.0,236.0,0
2025-03-10,B6,SFO,ORD,700,36.0,24.0,277.0,1846.0,0
2025-06-28,B6,JFK,ORD,700,10.0,3.0,134.0,740.0,0
2025-04-21,AS,SFO,ORD,1500,19.0,10.0,280.0,1846.0,0
2025-03-16,DL,BOS,DCA,1500,12.0,19.0,91.0,399.0,0
2025-12-02,UA,SFO,SEA,1100,7.0,-2.0,124.0,679.0,0
2025-06-18,F9,DEN,PHX,2200,48.0,46.0,110.0,602.0,0
2025-01-04,DL,SFO,ORD,1900,25.0,24.0,272.0,1846.0,0
2025-07-12,B6,IAH,MIA,1700,26.0,28.0,153.0,964.0,0
2025-04-24,AS,EWR,SFO,600,3.0,-8.0,365.0,2565.0,0
2025-08-16,B6,SEA,ANC,1000,20.0,12.0,220.0,1448.0,0
2025-03-01,F9,DEN,LAX,800,6.0,8.0,143.0,862.0,0
2025-02-21,AA,ATL,LGA,1300,25.0,40.0,134.0,762.0,0
2025-02-22,AS,ATL,MCO,800,2.0,21.0,79.0,404.0,0
2025-10-21,DL,ATL,MCO,900,1.0,-1.0,83.0,404.0,0
2025-11-09,AA,LAX,SFO,800,5.0,-14.0,82.0,337.0,0
2025-12-02,UA,EWR,SFO,1300,36.0,24.0,370.0,2565.0,0
2025-03-16,B6,IAH,MIA,1300,38.0,55.0,156.0,964.0,0
2025-11-20,AA,ORD,DFW,1400,14.0,27.0,140.0,802.0,0
2025-02-18,AA,BOS,DCA,800,17.0,10.0,85.0,399.0,0
2025-07-29,WN,JFK,MIA,1900,29.0,6.0,173.0,1089.0,0
2025-04-08,AS,LAX,SEA,1700,18.0,12.0,158.0,954.0,0
2025-09-04,AS,BOS,DCA,900,3.0,-1.0,88.0,399.0,0
2025-05-01,F9,ORD,DFW,1600,78.0,77.0,145.0,802.0,0
2025-11-27,WN,EWR,SFO,2200,43.0,55.0,367.0,2565.0,0
2025-07-15,AS,LAX,LAS,1100,10.0,13.0,62.0,236.0,0
2025-02-09,AA,JFK,ORD,1200,30.0,22.0,131.0,740.0,0
2025-06-10,AS,DEN,PHX,500,9.0,21.0,112.0,602.0,0
2025-09-15,UA,LAX,SEA,1900,17.0,15.0,160.0,954.0,0
2025-07-28,UA,IAH,MIA,1400,17.0,7.0,163.0,964.0,0
2025-07-27,B6,ATL,MCO,1800,36.0,23.0,88.0,404.0,0
2025-06-22,AS,LAX,LAS,800,14.0,16.0,72.0,236.0,0
2025-09-20,B6,DEN,LAX,600,18.0,22.0,150.0,862.0,0
2025-10-14,B6,BOS,DCA,1700,30.0,24.0,83.0,399.0,0
2025-03-13,AA,SFO,ORD,700,2.0,-17.0,268.0,1846.0,0
2025-11-06,B6,ATL,MCO,2100,26.0,28.0,83.0,404.0,0
2025-04-19,UA,DEN,LAX,1200,10.0,17.0,139.0,862.0,0
2025-02-03,DL,LAX,SEA,700,7.0,24.0,157.0,954.0,0
2025-12-01,UA,ORD,DFW,2200,35.0,41.0,134.0,802.0,0
2025-01-22,AS,ATL,MCO,500,7.0,11.0,86.0,404.0,0
2025-02-04,AS,SFO,SEA,900,7.0,3.0,120.0,679.0,0
2025-08-24,B6,SFO,SEA,2000,38.0,46.0,130.0,679.0,0
2025-12-04,B6,ATL,LGA,1300,29.0,39.0,135.0,762.0,0
2025-05-25,UA,DEN,LAX,2000,42.0,21.0,145.0,862.0,0
2025-09-21,B6,JFK,MIA,1800,28.0,28.0,176.0,1089.0,0
2025-10-06,WN,LAX,SEA,2200,22.0,19.0,155.0,954.0,0
2025-04-04,F9,SEA,ANC,1300,25.0,14.0,218.0,1448.0,0
2025-12-03,DL,LAX,LAS,1100,15.0,8.0,69.0,236.0,0
2025-09-11,B6,LAX,SFO,900,6.0,3.0,79.0,337.0,0
2025-10-06,AS,SFO,SEA,600,1.0,14.0,122.0,679.0,0
2025-11-25,WN,SEA,ANC,1700,12.0,16.0,218.0,1448.0,0
2025-01-05,F9,DEN,LAX,2100,46.0,61.0,148.0,862.0,0
2025-03-15,UA,SFO,SEA,1300,12.0,23.0,123.0,679.0,0
2025-01-06,AA,ORD,DFW,1400,23.0,20.0,141.0,802.0,0
2025-09-10,AA,IAH,MIA,1200,38.0,38.0,157.0,964.0,0
2025-08-10,WN,DEN,PHX,1400,16.0,2.0,114.0,602.0,0
2025-12-17,UA,DEN,LAX,600,3.0,2.0,143.0,862.0,0
2025-07-25,AS,LAX,JFK,600,-1.0,-10.0,352.0,2475.0,0
2025-04-03,DL,LAX,ORD,600,-4.0,-9.0,257.0,1744.0,0
2025-09-22,DL,LAX,JFK,600,1.0,-8.0,352.0,2475.0,0
2025-12-01,UA,IAH,MIA,800,6.0,-1.0,155.0,964.0,0
2025-02-12,WN,SFO,ORD,1600,40.0,48.0,275.0,1846.0,0
2025-02-17,DL,JFK,ORD,1900,27.0,17.0,130.0,740.0,0
2025-03-12,AS,ORD,DFW,800,0.0,14.0,137.0,802.0,0
2025-09-23,UA,ORD,DFW,500,3.0,4.0,137.0,802.0,0
2025-05-26,B6,LAX,SFO,2100,46.0,48.0,78.0,337.0,0
2025-01-18,B6,EWR,SFO,700,5.0,2.0,366.0,2565.0,0
2025-12-07,B6,SFO,ORD,1700,70.0,79.0,278.0,1846.0,0
2025-07-13,WN,EWR,SFO,2000,33.0,37.0,367.0,2565.0,0
2025-03-20,WN,DEN,LAX,1700,22.0,16.0,142.0,862.0,0
2025-01-20,AA,DEN,PHX,600,9.0,0.0,110.0,602.0,0
2025-07-30,DL,DEN,PHX,1800,33.0,50.0,109.0,602.0,0
2025-12-23,UA,IAH,MIA,1500,23.0,22.0,156.0,964.0,0
2025-04-10,UA,SFO,SEA,1000,6.0,16.0,124.0,679.0,0
2025-11-03,AS,SFO,SEA,1400,13.0,14.0,119.0,679.0,0
2025-03-24,DL,DEN,PHX,1900,16.0,16.0,110.0,602.0,0
2025-11-11,F9,LAX,ORD,1600,40.0,43.0,259.0,1744.0,0
2025-09-03,DL,SEA,ANC,1700,9.0,0.0,217.0,1448.0,0
2025-12-04,AA,LAX,SFO,1800,25.0,40.0,81.0,337.0,0
2025-07-19,AA,EWR,SFO,800,3.0,3.0,362.0,2565.0,0
2025-09-20,B6,SFO,ORD,1600,25.0,10.0,281.0,1846.0,0
2025-03-12,AS,LAX,SFO,1600,13.0,25.0,74.0,337.0,0
2025-04-16,F9,ATL,MCO,1700,23.0,13.0,85.0,404.0,0
2025-12-04,F9,LAX,ORD,1000,18.0,-9.0,259.0,1744.0,0
2025-12-31,B6,SFO,SEA,1800,34.0,56.0,119.0,679.0,0
2025-08-27,UA,JFK,ORD,700,7.0,-3.0,129.0,740.0,0
2025-05-08,AS,ATL,MCO,1700,18.0,39.0,92.0,404.0,0
2025-06-05,AS,LAX,SEA,700,5.0,-5.0,155.0,954.0,0
2025-11-14,AA,LAX,SFO,600,9.0,16.0,85.0,337.0,0
2025-10-07,DL,JFK,ORD,1800,23.0,22.0,122.0,740.0,1
2025-10-02,DL,SFO,ORD,1100,11.0,-14.0,278.0,1846.0,0
2025-07-30,AA,ATL,MCO,1500,32.0,37.0,86.0,404.0,0
2025-08-20,B6,DEN,LAX,1500,22.0,15.0,142.0,862.0,0
2025-10-14,UA,ATL,LGA,1400,21.0,16.0,141.0,762.0,0
2025-09-03,F9,LAX,JFK,1200,11.0,6.0,353.0,2475.0,0
2025-11-13,AA,IAH,MIA,1700,51.0,38.0,152.0,964.0,0
2025-01-01,AS,DEN,PHX,900,2.0,-21.0,111.0,602.0,0
2025-02-25,DL,LAX,SFO,1600,16.0,25.0,72.0,337.0,0
2025-07-29,DL,DEN,LAX,900,3.0,-10.0,142.0,862.0,0
2025-08-25,WN,BOS,DCA,700,19.0,34.0,92.0,399.0,0
2025-02-04,DL,ATL,MCO,700,3.0,-5.0,89.0,404.0,0
2025-04-09,AS,SEA,ANC,1100,1.0,0.0,214.0,1448.0,0
2025-12-31,AA,BOS,DCA,1000,30.0,27.0,85.0,399.0,0
2025-11-07,UA,IAH,MIA,1700,23.0,8.0,154.0,964.0,0
2025-03-18,F9,IAH,MIA,1000,9.0,9.0,158.0,964.0,0
2025-01-27,AA,LAX,LAS,1700,56.0,59.0,59.0,236.0,0
2025-11-06,DL,LAX,SFO,600,0.0,-8.0,78.0,337.0,0
2025-08-08,DL,ATL,LGA,800,0.0,11.0,134.0,762.0,0
2025-10-16,AA,DEN,PHX,2200,23.0,33.0,108.0,602.0,0
2025-01-03,WN,ATL,MCO,900,20.0,17.0,85.0,404.0,0
2025-09-02,WN,LAX,ORD,1100,11.0,19.0,262.0,1744.0,0
2025-04-16,WN,IAH,MIA,1100,6.0,2.0,151.0,964.0,0
2025-07-30,DL,JFK,MIA,1800,32.0,38.0,169.0,1089.0,0
2025-10-08,UA,DEN,LAX,1600,21.0,31.0,143.0,862.0,0
2025-06-06,DL,ATL,LGA,700,5.0,13.0,133.0,762.0,0
2025-10-15,WN,EWR,SFO,1900,24.0,36.0,365.0,2565.0,0
2025-10-06,DL,DEN,PHX,900,5.0,12.0,107.0,602.0,0
2025-03-29,B6,ATL,LGA,1900,34.0,29.0,137.0,762.0,0
2025-05-22,WN,BOS,DCA,1900,34.0,29.0,90.0,399.0,0
2025-11-08,UA,LAX,SFO,600,-4.0,0.0,86.0,337.0,0
2025-10-03,AA,DEN,PHX,1200,15.0,25.0,107.0,602.0,0
2025-07-02,DL,ATL,MCO,1800,18.0,33.0,77.0,404.0,0
2025-03-08,DL,DEN,LAX,1700,13.0,11.0,146.0,862.0,0
2025-01-07,AS,LAX,ORD,1400,15.0,2.0,260.0,1744.0,0
2025-10-26,WN,ATL,MCO,2100,24.0,21.0,85.0,404.0,0
2025-11-12,DL,SFO,SEA,600,-0.0,0.0,119.0,679.0,0
2025-10-09,B6,LAX,SEA,1800,31.0,20.0,156.0,954.0,0
2025-07-20,F9,ATL,MCO,1900,63.0,60.0,87.0,404.0,0
2025-10-06,AS,LAX,SFO,900,3.0,20.0,81.0,337.0,0
2025-03-14,F9,LAX,JFK,500,13.0,4.0,353.0,2475.0,0
2025-05-30,AS,ORD,DFW,1900,18.0,22.0,139.0,802.0,0
2025-05-09,F9,EWR,SFO,1500,39.0,11.0,361.0,2565.0,0
2025-09-14,WN,DEN,PHX,800,3.0,2.0,109.0,602.0,0
2025-11-28,B6,LAX,SFO,2100,31.0,41.0,79.0,337.0,0
2025-07-06,B6,LAX,JFK,1000,23.0,15.0,349.0,2475.0,0
2025-06-07,AA,JFK,MIA,1000,20.0,45.0,170.0,1089.0,0
2025-04-09,DL,JFK,MIA,1700,16.0,10.0,180.0,1089.0,0
2025-03-26,AA,LAX,SFO,1300,21.0,32.0,78.0,337.0,0
2025-06-21,UA,LAX,ORD,1800,39.0,29.0,266.0,1744.0,0
2025-02-22,F9,LAX,SEA,1600,21.0,14.0,152.0,954.0,0
2025-05-27,AS,ATL,MCO,800,6.0,1.0,81.0,404.0,0
2025-11-02,F9,ATL,LGA,500,3.0,-5.0,142.0,762.0,0
2025-03-01,AA,JFK,MIA,1400,20.0,34.0,176.0,1089.0,0
2025-03-25,WN,ATL,MCO,1800,15.0,32.0,83.0,404.0,0
2025-01-06,UA,LAX,LAS,1400,30.0,16.0,64.0,236.0,0
2025-05-06,WN,BOS,DCA,1700,22.0,24.0,75.0,399.0,0
2025-08-27,DL,LAX,SFO,700,10.0,-0.0,79.0,337.0,0
